source,buildingSlug,buildingName,unitNumber,status,closeDate,listingContractDate,closePrice,listPrice,originalListPrice,closePricePerSqft,listPricePerSqft,sqft,bedrooms,bathrooms,daysOnMarket,cumulativeDaysOnMarket,floorPlan,orientation,floorPlanSqft,floorPlanBeds,floorPlanBaths,floorPlanHasStudy,hoaFee,hoaFeeFrequency,yearBuilt,parkingFeatures,buyerFinancing,listAgentFullName,listOfficeName,buyerAgentFullName,buyerOfficeName,cpLp,cpOlp,previousListPrice,listingId,address,mlsArea
mls-csv-import,seaholm-residences,Seaholm Residences,1710,Withdrawn,,2024-10-22,,445000,450000,,797.49,558,0,1,85,84,S1,W,558,0,1,false,399,Monthly,2014,"Community Structure, Deeded, Parking Lot, Reserved",,Cassie Clemons,Spyglass Realty,,,,,450000,4374609,222  West Ave  #1710,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1508,Closed,2024-10-22,2024-09-26,2800,2900,2900,4.07,4.22,688,1,1,22,22,A4,W,688,1,1,false,,,2014,"Assigned, Reserved",,Noa Levy,"The Agency Austin, LLC",Estrella  Duran Rengifo,Urbanspace,0.9655,0.9655,,4953383,222  West Ave  #1508,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2609,Closed,2024-10-14,2024-09-26,2800,2995,2995,4.09,4.37,685,1,1,15,15,A6-N,E,685,1,1,false,,,2016,"Attached, Reserved",,George Hughes,George Hughes Real Estate,Non Member,Non Member,0.9349,0.9349,,5868034,222  West Ave  #2609,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2404,Closed,2024-10-06,2024-06-24,3000,2950,2950,4.35,4.28,690,1,1,69,69,A5,W,690,1,1,false,,,2016,"Assigned, Garage, Reserved, Secured",,Meg Alley,Urbanspace,Katherine Stinson,Douglas Elliman Real Estate,1.0169,1.0169,,8422298,222  West Ave  #2404,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1901,Withdrawn,,2024-10-02,,2590000,2675000,,1163,2227,3,3,344,344,C1,SEWc,2227,3,3,false,1452,Monthly,2014,"Assigned, Attached, Electric Gate, Garage, Reserved, Secured",,Gary Dolch,"Compass RE Texas, LLC",,,,,2675000,4739849,222  West Ave  #1901,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1102,Closed,2024-10-02,2024-09-10,5100,4950,4950,5.15,5,990,2,2,21,113,B1,SWc,990,2,2,false,,,2014,"Attached, Secured",,Lesley Taylor,Kuper Sotheby's Int'l Realty,Lisa Garcia,Twelve Rivers Realty,1.0303,1.0303,,7663715,222  West Ave  #1102,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1112,Active,,2024-09-30,,650000,740000,,791.72,821,1,1,504,665,A3,W,821,1,1,false,729.37,Monthly,2016,"Assigned, Garage, Reserved, Secured",,Carolyn Skyles,"Compass RE Texas, LLC",,,,,665000,2669579,222  West Ave  #1112,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1504,Closed,2024-09-17,2024-06-20,4500,4800,5250,4.01,4.27,1123,2,2,89,89,B2,W,1123,2,2,false,,,2016,"Assigned, Garage, Reserved, Secured",,Meg Alley,Urbanspace,Audra Smith,AustinRealEstate.com,0.9375,0.8571,4900,5328159,222  West Ave  #1504,DT
historical-transactions,seaholm-residences,Seaholm Residences,1711,Closed,2024-09-16,,599000,,,869,,689,1,,,,A9,E,689,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1711,Closed,2024-09-16,2024-05-16,599000,599900,625000,869.38,870.68,689,1,1,91,91,A9,E,689,1,1,false,586.6,Monthly,2014,"Assigned, Garage, Private, Reserved, Secured",Conventional,Zane Collins,KW-Austin Portfolio Real Estate,Crystal Weigle,eXp Realty LLC,0.9985,0.9584,625000,5654572,222  West Ave  #1711,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1909,Closed,2024-09-15,2024-07-29,3000,3100,3100,4.38,4.53,685,1,1,36,36,A6-N,E,685,1,1,false,,,2014,"Assigned, Garage",,Mary Ann Sanchez-Benavides,Keller Williams Realty,Barron Johnson,"Compass RE Texas, LLC",0.9677,0.9677,,5638710,222  West Ave  #1909,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1503,Expired,,2024-09-04,,563000,599000,,819.51,687,1,1,433,433,A2,E,678,1,1,false,611,Monthly,2014,"Garage, Reserved",,Dave Powers,JBGoodwin REALTORS NW,,,,,573000,9972990,222  West Ave  #1503,DT
historical-transactions,seaholm-residences,Seaholm Residences,2005,Closed,2024-08-30,,588000,,,905,,650,1,,,,A1,E,650,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2005,Closed,2024-08-30,2024-07-08,588000,615000,615000,904.62,946.15,650,1,1,33,33,A1,E,650,1,1,false,537,Monthly,2014,"Covered, Garage, Reserved, Storage",Cash,Christina Ryska,"Compass RE Texas, LLC",Adam Zell,"Compass RE Texas, LLC",0.9561,0.9561,,1314350,222  West Ave  #2005,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2705,Closed,2024-08-25,2024-08-21,3100,3100,3100,4.77,4.77,650,1,1,3,3,A1,E,650,1,1,false,,,2014,"Garage, Gated",,Ford Shanley,Ford Shanley Real Estate,Jacob Hannusch,MODUS Real Estate,1.0000,1.0000,,4977772,222  West Ave  #2705,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1404,Expired,,2024-07-30,,999000,1099000,,889.58,1123,2,2,547,547,B2,W,1123,2,2,false,928.84,Monthly,2016,Electric Gate,,Kelton Finley,Douglas Elliman Real Estate,,,,,1000000,9342677,222  West Ave  #1404,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1203,Closed,2024-07-11,2024-05-02,3300,2850,3000,4.8,4.15,687,1,1,70,80,A2,E,678,1,1,false,,,2014,"Assigned, Garage",,Deborah Maynard,"Compass RE Texas, LLC",Jonny Rodgers,DEN Property Group,1.1579,1.1000,3000,1492129,222  West Ave  #1203,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1403,Closed,2024-07-03,2024-06-06,2600,2600,2800,3.78,3.78,687,1,1,20,20,A2,E,678,1,1,false,,,2016,"Assigned, Attached, Garage",,Christina Ryska,"Compass RE Texas, LLC",Christina Ryska,"Compass RE Texas, LLC",1.0000,0.9286,2800,8547608,222  West Ave  #1403,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2202,Closed,2024-06-29,2024-05-16,6300,6500,7000,4.41,4.55,1428,2,2,44,44,B7,SWc,1428,2,2,false,,,2014,"Garage, Reserved",,Liz Cushing,"Compass RE Texas, LLC",Doug Harrison,Urbanspace,0.9692,0.9000,7000,3981256,222  West Ave  #2202,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1306,Closed,2024-06-28,2024-06-20,3000,2900,2900,4.36,4.22,688,1,1,7,7,A6-NA,W,688,1,1,false,,,2014,"Assigned, Garage",,Adam Zell,"Compass RE Texas, LLC",Kelly Martin,Moreland Properties,1.0345,1.0345,,1184460,222  West Ave  #1306,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2313,Expired,,2024-06-12,,1350000,1400000,,992.65,1360,2,2,80,80,B5,E,1360,2,2,false,1157.94,Monthly,2016,"Assigned, Attached, Covered, Garage, Garage Door Opener, Gated, Reserved",,Tina Boutros,Urbanspace,,,,,1400000,5383244,222  West Ave  #2313,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1102,Expired,,2024-06-07,,4950,5595,,5,990,2,2,92,92,B1,SWc,990,2,2,false,,,2014,"Attached, Secured",,Lesley Taylor,Kuper Sotheby's Int'l Realty,,,,,5475,9097382,222  West Ave  #1102,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2211,Withdrawn,,2024-06-06,,620000,630000,,899.85,689,1,1,69,241,A9,E,689,1,1,false,570,Monthly,2014,"Assigned, Attached, Electric Gate, Garage, Gated, Inside Entrance, Off Street, Reserved",,Chalimar Brown,Kuper Sotheby's Int'l Realty,,,,,630000,2315323,222  West Ave  #2211,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2612,Withdrawn,,2024-06-06,,1375000,1375000,,1040.09,1322,2,2,88,88,B4,NWc,1322,2,2,false,1093,Monthly,2014,"Assigned, Community Structure, Covered, Elec Vehicle Charge Station(s), Electric Gate, Garage, Garage Door Opener, Storage",,Ross Melby,Kuper Sotheby's Int'l Realty,,,,,,2903373,222  West Ave  #2612,DT
historical-transactions,seaholm-residences,Seaholm Residences,2304,Closed,2024-06-03,,630000,,,913,,690,1,,,,A5,W,690,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2304,Closed,2024-06-03,2024-01-27,630000,645000,675000,913.04,934.78,690,1,1,101,100,A5,W,690,1,1,false,570.69,Monthly,2014,Assigned,Conventional,Kristi Larkam,"Compass RE Texas, LLC",John Teinert,Austin Fine Properties LLC,0.9767,0.9333,675000,6011298,222  West Ave  #2304,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2105,Closed,2024-05-17,2024-05-03,2700,2700,2700,4.15,4.15,650,1,1,14,14,A1,E,650,1,1,false,,,2016,"Attached, Reserved",,James Wilson,van Heuven Properties,Tracy Trevino,Spyglass Realty,1.0000,1.0000,,4897968,222  West Ave  #2105,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1910,Withdrawn,,2024-05-15,,489990,499990,,878.12,558,0,1,78,78,S1,W,558,0,1,false,399.48,Monthly,2014,"Assigned, Attached, Garage",,Steven Crossland,Bramlett Residential,,,,,494990,5127363,222  West Ave  #1910,DT
historical-transactions,seaholm-residences,Seaholm Residences,2312,Closed,2024-05-10,,1450000,,,1097,,1322,2,,,,B4,NWc,1322,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2312,Closed,2024-05-10,2024-04-04,1450000,1450000,1450000,1096.82,1096.82,1322,2,2,7,7,B4,NWc,1322,2,2,false,1039,Monthly,2014,Assigned,Conventional,Ross Melby,Kuper Sotheby's Int'l Realty,Dana Dean,"Compass RE Texas, LLC",1.0000,1.0000,,4216524,222  West Ave  #2312,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2712,Closed,2024-04-26,2024-03-15,6000,6000,6000,4.54,4.54,1322,2,2,6,6,B4,NWc,1322,2,2,false,,,2016,"Assigned, Converted Garage, Garage",,Christina Ryska,"Compass RE Texas, LLC",Christina Ryska,"Compass RE Texas, LLC",1.0000,1.0000,,1867737,222  West Ave  #2712,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2101,Closed,2024-04-19,2024-01-02,12000,12950,13500,5.39,5.81,2227,3,3,108,108,C1,SEWc,2227,3,3,false,,,2016,Garage,,William Steakley,DEN Property Group,Megan Colwart,DEN Property Group,0.9266,0.8889,13500,6648914,222  West Ave  #2101,DT
historical-transactions,seaholm-residences,Seaholm Residences,2706,Closed,2024-04-11,,1380000,,,1003,,1376,2,,,,B6,W,1376,2,2,false,,,,,,,,,,,,,,,DT
historical-transactions,seaholm-residences,Seaholm Residences,2707,Closed,2024-04-11,,612500,,,894,,685,1,,,,A6-S,E,685,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2706,Closed,2024-04-11,2024-03-07,1380000,1400000,1400000,1002.91,1017.44,1376,2,2,4,3,B6,W,1376,2,2,false,1138.01,Monthly,2014,"Assigned, Deeded, Electric Gate, Garage, Reserved",Cash,Kyle Robertson,Coldwell Banker Realty,Cam Cummings,"Compass RE Texas, LLC",0.9857,0.9857,,1054067,222  West Ave  #2706,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2707,Closed,2024-04-11,2023-06-01,612500,599900,679900,894.16,875.77,685,1,1,276,276,A6-S,E,685,1,1,false,568,Monthly,2015,"Garage, Reserved",Conventional,Shelli Pauly,Urbanspace,Lily Clason,"Compass RE Texas, LLC",1.0210,0.9009,639900,6684372,222  West Ave  #2707,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1805,Closed,2024-04-04,2023-12-29,2700,2700,2975,4.15,4.15,650,1,1,97,97,A1,E,650,1,1,false,,,2014,Assigned,,Perry Henderson,Douglas Elliman Real Estate,Perry Henderson,Douglas Elliman Real Estate,1.0000,0.9076,2900,4603473,222  West Ave  #1805,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1710,Withdrawn,,2024-03-29,,505000,525000,,905.02,558,0,1,83,83,S1,W,558,0,1,false,399,Monthly,2014,"Community Structure, Reserved",,Crystal Lopez,Redfin Corporation,,,,,525000,6104199,222  West Ave  #1710,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2401,Expired,,2024-03-20,,2500000,2399999,,1122.59,2227,3,3,164,164,C1,SEWc,2227,3,3,false,1581,Monthly,2016,"Assigned, Garage, Reserved",,Zach Sanchez,"Compass RE Texas, LLC",,,,,2399999,4777955,222  West Ave  #2401,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2109,Withdrawn,,2024-03-11,,675000,675000,,985.4,685,1,1,42,241,A6-N,E,685,1,1,false,566.65,Monthly,2015,"Garage, Gated, Reserved",,Amanda Pettitt,"Compass RE Texas, LLC",,,,,,2503487,222  West Ave  #2109,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2411,Expired,,2024-03-10,,630000,630000,,914.37,689,1,1,159,159,A9,E,689,1,1,false,571,Monthly,2014,"Assigned, Covered, Garage, Gated",,Brenda Gavin,"Compass RE Texas, LLC",,,,,,4063536,222  West Ave  #2411,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2413,Closed,2024-03-09,2023-12-08,4700,4995,7000,3.46,3.67,1360,2,2,89,89,B5,E,1360,2,2,false,,,2016,"Assigned, Attached",,Kelvin Glover,"Compass RE Texas, LLC",Joshua Giffin,"Compass RE Texas, LLC",0.9409,0.6714,5500,6635350,222  West Ave  #2413,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2014,Expired,,2024-03-07,,1450000,1450000,,1096.82,1322,2,2,238,238,B4,NWc,1322,2,2,false,1093.3,Monthly,2014,"Assigned, Reserved",,Sean Skellenger,Skelly Agency,,,,,,5100150,222  West Ave  #2014,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1406,Closed,2024-03-04,2024-02-07,2850,2950,2950,4.14,4.29,688,1,1,21,21,A6-NA,W,688,1,1,false,,,2014,"Garage, Reserved",,Ben Baronet,"Compass RE Texas, LLC",Bernardo De Alba,Urbanspace,0.9661,0.9661,,3970832,222  West Ave  #1406,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2209,Closed,2024-03-01,2023-11-04,2900,2900,3200,4.23,4.23,685,1,1,77,77,A6-N,E,685,1,1,false,,,2014,Assigned,,Denise Bodman,Prospect Real Estate,Helen Cawley,All City Real Estate Ltd. Co,1.0000,0.9063,2999,8086380,222  West Ave  #2209,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1603,Closed,2024-02-29,2024-01-22,2800,2900,2900,4.08,4.22,687,1,1,23,23,A2,E,678,1,1,false,,,2014,"Assigned, Garage, Garage Door Opener, Reserved",,Sherry Khang,"MSA Realty, LLC",Sherry Khang,"MSA Realty, LLC",0.9655,0.9655,,1987306,222  West Ave  #1603,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1112,Withdrawn,,2024-02-29,,750000,775000,,913.52,821,1,1,161,161,A3,W,821,1,1,false,681.43,Monthly,2016,None (Parking Features),,Casey Legg,Urbanspace,,,,,775000,4645983,222  West Ave  #1112,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1911,Closed,2024-02-23,2023-12-18,3100,3100,3100,4.5,4.5,689,1,1,52,50,A9,E,689,1,1,false,,,2014,Reserved,,Mary Ann Sanchez-Benavides,Keller Williams Realty,Shelli Pauly,Urbanspace,1.0000,1.0000,,3548119,222  West Ave  #1911,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1412,Closed,2024-02-19,2023-10-19,3200,3200,3695,3.9,3.9,821,1,1,120,120,A3,W,821,1,1,false,,,2014,"Assigned, Attached, Garage, Gated",,Krystle Copulos,"Compass RE Texas, LLC",Non Member,Non Member,1.0000,0.8660,3395,6194925,222  West Ave  #1412,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2007,Closed,2024-02-15,2024-01-04,2800,2800,2800,4.09,4.09,685,1,1,23,23,A6-S,E,685,1,1,false,,,2014,"Attached, Garage, Gated, Reserved",,Christina Ryska,"Compass RE Texas, LLC",Maggie Parsons,"eXp Realty, LLC",1.0000,1.0000,,1646293,222  West Ave  #2007,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1412,Withdrawn,,2024-02-13,,739000,798500,,900.12,821,1,1,293,293,A3,W,821,1,1,false,678,Monthly,2014,"Assigned, Attached, Garage, Gated",,Krystle Copulos,"Compass RE Texas, LLC",,,,,749000,8558082,222  West Ave  #1412,DT
historical-transactions,seaholm-residences,Seaholm Residences,2601,Closed,2024-02-09,,2300000,,,1033,,2227,3,,,,C1,SEWc,2227,3,3,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2601,Closed,2024-02-09,2023-07-17,2300000,2495000,2699000,1032.78,1120.34,2227,3,3,199,199,C1,SEWc,2227,3,3,false,1581,Monthly,2016,"Garage, Reserved",Cash,Christina Ryska,"Compass RE Texas, LLC",Doug Harrison,Urbanspace,0.9218,0.8522,2650000,9111390,222  West Ave  #2601,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1909,Closed,2024-01-26,2023-12-21,3100,3100,3100,4.53,4.53,685,1,1,34,34,A6-N,E,685,1,1,false,,,2014,"Assigned, Reserved",,Mary Ann Sanchez-Benavides,Keller Williams Realty,Adam Walters,"Sixth Street Realty Company, P",1.0000,1.0000,,5098285,222  West Ave  #1909,DT
historical-transactions,seaholm-residences,Seaholm Residences,1511,Closed,2024-01-22,,950000,,,691,,1374,2,,,,A9,E,689,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1511,Closed,2024-01-22,2023-03-15,950000,999000,1599000,691.41,727.07,1374,2,2,277,277,A9,E,689,1,1,false,984,Monthly,2016,"Deeded, Garage, Gated",Conventional,Casey Legg,Urbanspace,Noa Levy,The Agency Austin,0.9510,0.5941,1099000,5493260,222  West Ave  #1511,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2813,Closed,2024-01-13,2023-12-10,5000,5000,5000,3.68,3.68,1360,2,2,4,3,B5,E,1360,2,2,false,,,2014,"Assigned, Garage",,Crystal Barone,Twelve Rivers Realty,Crystal Barone,Twelve Rivers Realty,1.0000,1.0000,,6053042,222  West Ave  #2813,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2204,Closed,2024-01-08,2023-11-17,2900,2900,3100,4.2,4.2,690,1,1,40,40,A5,W,690,1,1,false,,,2014,"Assigned, Covered, Enclosed, Gated, Reserved, Secured",,Doug Harrison,Urbanspace,Paul Scheuer,Urbanspace,1.0000,0.9355,3100,7478085,222  West Ave  #2204,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1405,Closed,2024-01-03,2023-08-09,2800,2800,3000,4.31,4.31,650,1,1,147,147,A1,E,650,1,1,false,,,2016,"Assigned, Garage",,Jonny Rodgers,DEN Property Group,Non Member,Non Member,1.0000,0.9333,3000,3116316,222  West Ave  #1405,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1709,Closed,2023-12-24,2023-10-04,2800,2800,2900,4.09,4.09,685,1,1,81,81,A6-N,E,685,1,1,false,,,2014,"Assigned, Garage, Gated, Parking Permit Required",,Sherry Khang,"MSA Realty, LLC",Karen Prager,Urbanspace,1.0000,0.9655,2900,4444038,222  West Ave  #1709,DT
mls-csv-import,seaholm-residences,Seaholm Residences,3010,Closed,2023-12-15,2023-10-31,3200,3200,3200,3.9,3.9,821,1,1,16,16,,,,,,,,,2014,Assigned,,Katie Jackson,"Compass RE Texas, LLC",Weston Lipscomb,"Compass RE Texas, LLC",1.0000,1.0000,,8098097,222  West Ave  #3010,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2211,Expired,,2023-12-06,,630000,675000,,914.37,689,1,1,172,172,A9,E,689,1,1,false,569.79,Monthly,2014,"Assigned, Attached, Electric Gate, Garage",,Carolyn Skyles,"Compass RE Texas, LLC",,,,,655000,1242083,222  West Ave  #2211,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1807,Closed,2023-12-01,2023-10-23,2850,2850,2850,4.16,4.16,685,1,1,9,9,A6-S,E,685,1,1,false,,,2016,"Attached, Garage, Gated, Reserved",,Christina Ryska,Realty Austin,Christina Ryska,"Compass RE Texas, LLC",1.0000,1.0000,,8189899,222  West Ave  #1807,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1612,Withdrawn,,2023-11-29,,3175,3275,,3.87,821,1,1,45,45,A3,W,821,1,1,false,,,2014,Attached,,Jie Liu,All Side Realty,,,,,3275,2609420,222  West Ave  #1612,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2107,Closed,2023-11-20,2023-07-01,2600,2650,3150,3.8,3.87,685,1,1,137,137,A6-S,E,685,1,1,false,,,2014,Assigned,,James Wilson,van Heuven Properties,Meredith Reynolds,Gottesman Residential R.E.,0.9811,0.8254,2700,3407346,222  West Ave  #2107,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2203,Closed,2023-11-20,2023-10-17,2700,2800,2800,3.93,4.08,687,1,1,33,33,A2,E,678,1,1,false,,,2014,Garage Faces Side,,Carolyn Skyles,"Compass RE Texas, LLC",Jonny Rodgers,DEN Property Group,0.9643,0.9643,,4704608,222  West Ave  #2203,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1107,Closed,2023-11-01,2023-10-06,2900,2900,2900,4.23,4.23,685,1,1,20,20,A6-S,E,685,1,1,false,,,2014,"Additional Parking, Assigned, Attached, Garage, Storage",,Katie Jackson,"Compass RE Texas, LLC",Non Member,Non Member,1.0000,1.0000,,1274105,222  West Ave  #1107,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2108,Closed,2023-10-01,2023-07-06,2200,2400,2500,3.94,4.3,558,0,1,84,84,S1,W,558,0,1,false,,,2014,"Garage, Gated, Reserved",,Christina Ryska,Realty Austin,Javier Rubio,Keller Williams Realty,0.9167,0.8800,2500,2718464,222  West Ave  #2108,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1507,Closed,2023-09-30,2023-08-15,2400,2400,2800,3.5,3.5,685,1,1,34,64,A6-S,E,685,1,1,false,,,2016,"Garage, Reserved",,Brenda Gavin,"Compass RE Texas, LLC",Brenda Gavin,"Compass RE Texas, LLC",1.0000,0.8571,2650,2325084,222  West Ave  #1507,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2204,Withdrawn,,2023-09-26,,675000,675000,,978.26,690,1,1,109,109,A5,W,690,1,1,false,497,Monthly,2014,"Assigned, Covered, Enclosed, Gated, Reserved, Secured",,Doug Harrison,Urbanspace,,,,,,5188057,222  West Ave  #2204,DT
historical-transactions,seaholm-residences,Seaholm Residences,1301,Closed,2023-09-25,,2375000,,,1066,,2227,3,,,,C1,SEWc,2227,3,3,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1301,Closed,2023-09-25,2023-05-30,2375000,2500000,2500000,1066.46,1122.59,2227,3,3,94,92,C1,SEWc,2227,3,3,false,1580,Monthly,2014,"Deeded, Lighted, Secured, Side By Side",Conventional,Matt Easterling,Kuper Sotheby's Int'l Realty,Joanna King,Berkshire Hathaway TX Realty,0.9500,0.9500,,1592705,222  West Ave  #1301,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2111,Closed,2023-09-12,2023-09-01,3000,3000,3000,4.35,4.35,689,1,1,10,10,A9,E,689,1,1,false,,,2016,Reserved,,Will Henderson,Urbanspace,Will Henderson,Urbanspace,1.0000,1.0000,,4066507,222  West Ave  #2111,DT
historical-transactions,seaholm-residences,Seaholm Residences,2502,Closed,2023-09-06,,1750000,,,1225,,1428,2,,,,B7,SWc,1428,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2502,Closed,2023-09-06,2023-04-20,1750000,1825000,1825000,1225.49,1278.01,1428,2,2,115,115,B7,SWc,1428,2,2,false,1022,Monthly,2014,"Assigned, Garage, Reserved, See Remarks",Cash,Christina Ryska,Realty Austin,Charlotte Lipscomb,"Compass RE Texas, LLC",0.9589,0.9589,,7924091,222  West Ave  #2502,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2307,Closed,2023-08-31,2023-05-30,3150,3150,3150,4.6,4.6,685,1,1,93,93,A6-S,E,685,1,1,false,,,2016,"Assigned, Garage",,Will Puente,"SavvyWay Realty, Inc.",Non Member,Non Member,1.0000,1.0000,,8115248,222  West Ave  #2307,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1007,Closed,2023-08-29,2023-08-18,3000,3000,3000,4.35,4.35,689,1,1,9,9,A9,E,689,1,1,false,,,2016,"Covered, Garage, Gated, Reserved",,Will Henderson,Urbanspace,Kenzi Sweeney,"Baemayr Realty Group, LLC",1.0000,1.0000,,9237653,222  West Ave  #1007,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1901,Withdrawn,,2023-08-28,,2675000,2675000,,1201.17,2227,3,3,10,10,C1,SEWc,2227,3,3,false,1452,Monthly,2014,"Assigned, Attached, Electric Gate, Garage, Reserved, Secured",,Gary Dolch,"Compass RE Texas, LLC",,,,,,4105969,222  West Ave  #1901,DT
historical-transactions,seaholm-residences,Seaholm Residences,2911,Closed,2023-08-17,,669150,,,971,,689,1,,,,A9,E,689,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2911,Closed,2023-08-17,2023-05-11,669150,675000,685000,971.19,979.68,689,1,1,47,47,A9,E,689,1,1,false,489,Monthly,2014,"Garage, Gated, Reserved",Conventional,Christina Ryska,Realty Austin,Brandi Magna,"Compass RE Texas, LLC",0.9913,0.9769,685000,6713327,222  West Ave  #2911,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1306,Closed,2023-08-01,2023-06-05,3100,3100,3200,4.51,4.51,688,1,1,56,56,A6-NA,W,688,1,1,false,,,2014,"Assigned, Garage",,Adam Zell,"Compass RE Texas, LLC",James Wilson,van Heuven Properties,1.0000,0.9688,3200,2670558,222  West Ave  #1306,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2101,Closed,2023-08-01,2023-05-03,12000,14000,15000,5.39,6.29,2227,3,3,59,59,C1,SEWc,2227,3,3,false,,,2016,Garage,,William Steakley,DEN Property Group,Amy Reinarz,"Compass RE Texas, LLC",0.8571,0.8000,12000,2799237,222  West Ave  #2101,DT
mls-csv-import,seaholm-residences,Seaholm Residences,2404,Closed,2023-07-28,2023-05-31,3000,3250,3350,4.35,4.71,690,1,1,55,55,A5,W,690,1,1,false,,,2016,"Assigned, Garage",,Meg Alley,Urbanspace,Kaylee Johnson,Urbanspace,0.9231,0.8955,3350,4598143,222  West Ave  #2404,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1901,Withdrawn,,2023-07-25,,13000,13000,,5.84,2227,3,3,20,20,C1,SEWc,2227,3,3,false,,,2014,Assigned,,Michelle Dolch,"Compass RE Texas, LLC",,,,,,3549436,222  West Ave  #1901,DT
mls-csv-import,seaholm-residences,Seaholm Residences,1001,Closed,2023-07-21,2023-05-02,3250,3395,3595,5,5.22,650,1,1,79,79,A1,E,650,1,1,false,,,2014,"Garage, Reserved",,Krystle Copulos,"Compass RE Texas, LLC",Jacquelyn Giorlando,"Compass RE Texas, LLC",0.9573,0.9040,3595,2226210,222  West Ave  #1001,DT
